grupo_controle,grupo_variante,metrica,n_pares,media_diaria_controle,media_diaria_variante,diferenca_media_diaria,lift_percentual,ic95_inferior,ic95_superior,estatistica_t,p_valor_t_pareado,estatistica_wilcoxon,p_valor_wilcoxon,significativo_5pct,direcao
Grupo 1,Grupo 2,compradores,45,101.08888888888889,100.4888888888889,-0.6,-0.5935370411079358,-10.695630446184522,9.495630446184522,-0.11977662525506397,0.905205339538978,499.0,0.834555225116052,False,REDUÇÃO
Grupo 1,Grupo 2,vendas totais,45,38632.444444444445,37449.666666666664,-1182.7777777777778,-3.06161775364403,-5461.800380068396,3096.2448245128403,-0.5570739401633308,0.5802997892540874,495.0,0.8057534826177744,False,REDUÇÃO
Grupo 1,Grupo 2,receita_liquida,45,772.6444444444444,0.0,-772.6444444444444,-100.0,-832.6364931729584,-712.6523957159304,-25.95614907159081,2.604924382478818e-28,0.0,5.684341886080802e-14,True,REDUÇÃO
Grupo 1,Grupo 2,ticket_medio,45,382.45220941992017,372.2719603618011,-10.180249058119026,-2.6618355986385325,-29.673216272471215,9.312718156233162,-1.052530567864939,0.29830230508014033,426.0,0.3075094087528214,False,REDUÇÃO
Grupo 1,Grupo 2,margem_liquida,45,0.020000082235275277,0.0,-0.020000082235275277,-100.0,-0.020003243515824026,-0.01999692095472653,-12750.376501419814,3.8966401970225463e-146,0.0,5.684341886080802e-14,True,REDUÇÃO
Grupo 1,Grupo 2,receita_por_comprador,45,7.649141526516212,0.0,-7.649141526516212,-100.0,-7.903526831777647,-7.394756221254777,-60.60032354867742,4.937265872561175e-44,0.0,5.684341886080802e-14,True,REDUÇÃO
